UserName,Class,PredClass
kompazr,1,1
kvelazqu0045,1,1
kyleereno,0,0
lE0brUs0blabla,1,1
laradolezal,0,1
larrabee925,1,1
lboatright,1,1
lbt2019ehs,1,1
lefty2307,1,1
lhj0227,1,1
lilliandanielle,1,1
lluisca,1,1
lucasIchikawa,1,0
madrijas000,1,0
majkaklingova,0,1
mariosmansion8,1,1
martalopezn,1,1
martinezeider,1,1
matexhi,1,1
matmendozam2019,1,1
maurog109,0,0
miafos18,1,1
mm_quogue,0,0
mmcpherson2020,1,1
moon4ever,1,1
moorerkaleilj,1,1
morgacal001,1,1
mramirez0389,1,1
mramsey12,0,0
mrbean927,1,1
myforevername,1,1
naiz5001,0,1
narwhalmeme,0,0
nazaret5231,1,1
negativeego,0,0
newmetarutamanegi,1,1
nightcorelounge,1,0
ninasuls,1,1
ninbordeaux,1,1
omegamario14,1,1
optimusneul,1,1
oscar_stlluis,0,1
owoowowoow,1,1
paliontologest12,0,1
pandacrusher,1,1
parkyj5525,1,0
passive_driftblaze,1,1
pitroig,1,1
qusdy0628,1,1
radfnafgirl,0,0
ridepaper,1,1
rige250,1,1
rosariocollados,1,1
rwawrzos757,1,1
s185a2034,1,1
s185d2109,1,0
s185d2110,1,1
s613314,1,1
s613326,1,1
s613350,1,1
s643119,1,1
sacsafe3,0,0
saray6g,1,1
scratch-robonautas,1,1
sebats_14,1,1
seha_n,0,0
sitetu_kotetu,1,1
smskrckUC,1,1
speaksy02,1,1
starlight9778,0,1
stmsolc,1,1
svergara-lanier,1,1
tabbycat000,1,1
teiluj2006,1,1
thecutechick,1,1
thelifeofdeath2,0,0
tonylepore,1,1
trec302,0,0
trickyfrosty09,0,1
tyalleng13,1,0
unestudiante12,1,0
unganda_boi,0,0
unicorn1234lover123,1,0
vaarmas05,1,1
wafflenyan_cat,1,0
what_happy,0,1
wolflover677,0,0
xASK_MAPLESHADE,1,0
yuto8888kaz,1,1
zero24Mickey,1,0
zha33560,0,1
zoomaw,0,1
