,UserName,Class_before,PredClass_before,Class,PredClass
2053,camsle,1,1,1,1
2055,ccladybug,1,1,1,1
2056,cg230472,1,1,1,1
2057,codingexplora,1,1,1,1
2058,cooldudehuds,1,1,1,1
2059,coolgiyTJMD9398,1,1,1,1
2060,cornell_02,1,1,1,1
2061,crewsaw,1,1,1,1
2062,cs2345495,1,1,1,1
2064,cs2367717,1,1,1,1
2065,cs2372196,1,1,1,1
2066,cs2372777,1,1,1,1
2067,cs2373899,1,1,1,1
2068,cs2373913,1,1,1,1
2069,cs2374255,1,1,1,1
2070,cs2374309,1,1,1,1
2071,cs2385424,1,1,1,1
2073,cs2391238,1,1,1,1
2074,cs2391257,1,1,1,1
2075,cs2394646,1,1,1,1
2076,cs2395824,1,1,1,1
2077,cs2404410,1,1,1,1
2078,cs2407435,1,1,1,1
2079,cs2427915,1,1,1,1
2080,cs2429829,1,1,1,1
2081,cs2437833,1,1,1,1
2083,cs2523995,1,1,1,1
2084,cs2524314,1,1,1,1
2085,cs2621503,1,1,1,1
2086,cs2644517,1,1,1,1
2087,cs3127788,1,1,1,1
2088,cs3133888,1,1,1,1
2089,cs3236771,1,1,1,1
2090,cs3691836,1,1,1,1
2091,cwkpeyton30595,1,1,1,1
2093,dangerkitten922,1,1,1,1
2095,douhnutdavid,1,1,1,1
2096,dovana2018,1,1,1,1
2098,emilygalvan06,1,1,1,1
2099,emuphant,1,1,1,1
2100,entity39353,1,1,1,1
2101,eshraq5b,1,1,1,1
2102,ewalkowiak2020,1,1,1,1
2103,figure2206,1,1,1,1
2104,gumasteruxa,1,1,1,1
2106,henry_mrw19Q1,1,1,1,1
2107,hifihifi,1,1,1,1
2109,iiNarwhalii,1,1,1,1
2110,ilina30,1,1,1,1
2111,j_minecraft,1,1,1,1
2112,jamie_watt,1,1,1,1
2113,jeromero2007,1,1,1,1
2114,johnjohn529,1,1,1,1
2117,kit64kat,1,1,1,1
2118,kitty-cupcake,1,1,1,1
2119,krutxagaeunate,1,1,1,1
2120,kylalp29,1,1,1,1
2122,larrabee925,1,1,1,1
2123,lauraprimeroa,1,1,1,1
2124,leonardo51,1,1,1,1
2125,lhuyser,1,1,1,1
2127,lopezmatta16,1,1,1,1
2128,lrodriggor,1,1,1,1
2130,lupalacios2,1,1,1,1
2132,mc372763,1,1,1,1
2133,melizlde0009,1,1,1,1
2134,metangrobo,1,1,1,1
2135,michaelat23,1,1,1,1
2136,moon4ever,1,1,1,1
2137,mootocute,1,1,1,1
2138,nikferriman7089,1,1,1,1
2139,oyunpro415,1,1,1,1
2141,realmemj,1,1,1,1
2142,royam0820,1,1,1,1
2144,rwawrzos757,1,1,1,1
2145,s185e2136,1,1,1,1
2146,s185e2138,1,1,1,1
2147,samuelbayarri22,1,1,1,1
2148,scratchcartooner,1,1,1,1
2149,screamingwolf123,1,1,1,1
2150,sitetu_kotetu,1,1,1,1
2151,smithpatrickl,1,1,1,1
2152,sonjas,1,1,1,1
2153,st384222_,1,1,1,1
2154,stagecomp2k20,1,1,1,1
2155,starwarsluka,1,1,1,1
2156,stastacyy,1,1,1,1
2157,stmelisai,1,1,1,1
2158,stokhorst,1,1,1,1
2160,supersmashbros3s,1,1,1,1
2161,tayveon2019,1,1,1,1
2162,the_non_binary_table,1,1,1,1
2163,thecutechick,1,1,1,1
2164,trentj24,1,1,1,1
2166,turboturt1e,1,1,1,1
2167,videogamer142,1,1,1,1
2168,vincentcss,1,1,1,1
2169,volperossa9,1,1,1,1
2170,warrior_cats21,1,1,1,1
2172,wendy-garayperez,1,1,1,1
2173,wolfdogggg,1,1,1,1
2174,yoplaits,1,1,1,1
2175,yuto8888kaz,1,1,1,1
2179,12701289,0,0,0,0
2180,18b3_eva,0,0,0,0
2181,18b3_gage,0,0,0,0
2182,18b3_james,0,0,0,0
2183,18b3_terrence,0,0,0,0
2185,AnimeLoverOwO,0,0,0,0
2186,Ava2348,0,0,0,0
2188,BrennonTheGuy,0,0,0,0
2189,BriannaDPA,0,0,0,0
2191,ConnerHa,0,0,0,0
2192,CoralineWhovian2002,0,0,0,0
2193,Cuteblossom123,0,0,0,0
2197,Eoinpheist,0,0,0,0
2200,FuntimePhoenix663,0,0,0,0
2202,GuallpabriEVEN,0,0,0,0
2203,HenryKsb2,0,0,0,0
2204,Irys_The_Rat,0,0,0,0
2205,Jackal_Animates,0,0,0,0
2206,James3ae2019,0,0,0,0
2207,Just_Ayano07,0,0,0,0
2209,Malleomalleo89999,0,0,0,0
2210,Maplefeather8917,0,0,0,0
2212,Mayeli_3Q1,0,0,0,0
2213,Merplandia26,0,0,0,0
2215,OakToaster21105,0,0,0,0
2220,Sparkle_SprinklePop,0,0,0,0
2223,_-FredBear-_,0,0,0,0
2233,cs2367786,0,0,0,0
2235,cs2372376,0,0,0,0
2237,cs2375457,0,0,0,0
2239,cs2424631,0,0,0,0
2240,cs2501459,0,0,0,0
2243,cs3753237,0,0,0,0
2244,dlmcmonagle,0,0,0,0
2245,ethanps307,0,0,0,0
2248,gi8emlc,0,0,0,0
2249,glory_queenofsarcasm,0,0,0,0
2250,goth_rose,0,0,0,0
2251,hasmb5,0,0,0,0
2253,helpmethis,0,0,0,0
2254,isaacam40,0,0,0,0
2255,jimmybonez,0,0,0,0
2257,knaroz2018,0,0,0,0
2259,kyleereno,0,0,0,0
2260,mckeeroadtech,0,0,0,0
2269,sezoooozz98,0,0,0,0
2270,skelatonmaxterplayz,0,0,0,0
2273,superking2008,0,0,0,0
2277,tylertheboss2,0,0,0,0
2281,vicki33k,0,0,0,0
2282,white_face_,0,0,0,0
2285,woopass,0,0,0,0
2287,-_Shine_-,1,1,1,1
2288,06nkoltsov,1,1,1,1
2289,0scar0729,1,1,1,1
2292,1213215001,1,1,1,1
2293,123appel123,1,1,1,1
2294,18smartlink99,1,1,1,1
2296,20011688,1,1,1,1
2297,20011726,1,1,1,1
2298,20011866,1,1,1,1
2299,247KEF0,1,1,1,1
2300,28hilld,1,1,1,1
2301,28mageeg,1,1,1,1
2303,8011273KP,1,1,1,1
2304,97Scratch,1,1,1,1
2306,AANM2019ehs,1,1,1,1
2307,ARI3S,1,1,1,1
2308,AVLOPEZ415,1,1,1,1
2309,AmazingSlothCat,1,1,1,1
2310,Apples234,1,1,1,1
2312,Areyes42,1,1,1,1
2313,Baconjoeyhair,1,1,1,1
2314,Banana-Cream-Pie,1,1,1,1
2315,Barinua210251,1,1,1,1
2316,Boppy16,1,1,1,1
2317,CH1FCS19,1,1,1,1
2319,Carrotts05,1,1,1,1
2320,Cat_lover1007,1,1,1,1
2321,Chloe_pumpkin,1,1,1,1
2322,CoolKari,1,1,1,1
2323,DJdevil1,1,1,1,1
2324,DKV3coding,1,1,1,1
2325,DRMEMES11118,1,1,1,1
2327,DatFlippinCoder,1,1,1,1
2328,Donut-go-dog,1,1,1,1
2329,FZFCS19,1,1,1,1
2330,FigureFilms,1,1,1,1
2331,Fronztess123,1,1,1,1
2332,GB3535ReuploadsRises,1,1,1,1
2333,GR9744344,1,1,1,1
2334,GiancarloP,1,1,1,1
2335,Gkiro,1,1,1,1
2336,Hamzah003,1,1,1,1
2337,Harvseu_v2,1,1,1,1
2338,HayWya18,1,1,1,1
2339,HdRaCabezaCondo,1,1,1,1
2340,HelloScratch2345,1,1,1,1
2342,ILikeFood28,1,1,1,1
2343,Iceicedudeuwu,1,1,1,1
2344,Ipreachmath,1,1,1,1
2346,JV9806152,1,1,1,1
2347,Jacksepticyce_fan,1,1,1,1
2348,Jatawah,1,1,1,1
2349,Jezziex,1,1,1,1
2350,JonasMJPS430,1,1,1,1
2351,Joris14,1,1,1,1
2352,JuiceGuyPoodle,1,1,1,1
2353,Julia-1,1,1,1,1
2354,Julie_-_,1,1,1,1
2356,KocurekFreeman10,1,1,1,1
2357,Krainey1,1,1,1,1
2359,LilPupperTheDoggo,1,1,1,1
2361,MTWentworth,1,1,1,1
2362,MariaHand,1,1,1,1
2363,MettatonEon,1,1,1,1
2364,MiKE_HaWk71-2,1,1,1,1
2365,Minceraft72,1,1,1,1
2366,Miral6E23,1,1,1,1
2367,Mmoreno7,1,1,1,1
2368,MrSteamedHams,1,1,1,1
2369,Mssamra,1,1,1,1
2370,NEF7532,1,1,1,1
2371,Nana4l81,1,1,1,1
2372,Nata35,1,1,1,1
2374,Necrodues191,1,1,1,1
2376,OOFF777777,1,1,1,1
2377,OnionCatDoodles,1,1,1,1
2378,Owardy,1,1,1,1
2379,Pacaamalcauich,1,1,1,1
2380,Paws4848,1,1,1,1
2381,PlandyTheNatureDevil,1,1,1,1
2383,R0BI,1,1,1,1
2384,RoyJoseph,1,1,1,1
2385,RyanJamesRourke,1,1,1,1
2387,SG50650,1,1,1,1
2388,Salami83,1,1,1,1
2389,Saxmap24,1,1,1,1
2390,ShowbizNine6226,1,1,1,1
2391,SlyLittleFox12,1,1,1,1
2392,Softball1127,1,1,1,1
2393,SpottedYeet,1,1,1,1
2396,TacoQB,1,1,1,1
2397,The-Enternal,1,1,1,1
2399,Tyler1422,1,1,1,1
2400,Vincent603,1,1,1,1
2403,XxTuttlexX,1,1,1,1
2405,Z4iYuan,1,1,1,1
2406,ZC3132,1,1,1,1
2407,a36192,1,1,1,1
2408,afr9,1,1,1,1
2409,aliciarico00,1,1,1,1
2410,alswldua,1,1,1,1
2411,amethyst127,1,1,1,1
2412,ateter819,1,1,1,1
2413,az1007462,1,1,1,1
2414,beezaa,1,1,1,1
2415,betholgc745,1,1,1,1
2416,bilisimkod659,1,1,1,1
2417,brockstar00,1,1,1,1
2419,bugboy122,1,1,1,1
2421,cagoru,1,1,1,1
2422,cassch19,1,1,1,1
2423,chahyeon,1,1,1,1
2424,chefppisthebest,1,1,1,1
2425,chrant18,1,1,1,1
2428,cottoncloudie,1,1,1,1
2429,cs2354673,1,1,1,1
2430,cs2355217,1,1,1,1
2432,cs2362834,1,1,1,1
2433,cs2366970,1,1,1,1
2434,cs2368281,1,1,1,1
2435,cs2368293,1,1,1,1
2436,cs2372105,1,1,1,1
2438,cs2378113,1,1,1,1
2439,cs2394097,1,1,1,1
2440,cs2394674,1,1,1,1
2441,cs2394687,1,1,1,1
2442,cs2401571,1,1,1,1
2443,cs2402850,1,1,1,1
2444,cs2404980,1,1,1,1
2445,cs2423108,1,1,1,1
2446,cs2429215,1,1,1,1
2447,cs2443816,1,1,1,1
2448,cs2444308,1,1,1,1
2449,cs2445592,1,1,1,1
2450,cs2446788,1,1,1,1
2451,cs2446829,1,1,1,1
2454,cs2461647,1,1,1,1
2456,cs2466576,1,1,1,1
2457,cs2485146,1,1,1,1
2459,cs2513515,1,1,1,1
2460,cs2531603,1,1,1,1
2461,cs2543549,1,1,1,1
2462,cs2579149,1,1,1,1
2463,cs2579159,1,1,1,1
2464,cs2620830,1,1,1,1
2465,cs2764812,1,1,1,1
2467,cs3131909,1,1,1,1
2468,cs3148633,1,1,1,1
2469,cs3260921,1,1,1,1
2470,cs3358749,1,1,1,1
2471,dannnyx,1,1,1,1
2472,daveman308,1,1,1,1
2473,edeweese5w,1,1,1,1
2474,ejthomas4,1,1,1,1
2475,fowen1,1,1,1,1
2477,gabriellaxenny,1,1,1,1
2478,hcarringer,1,1,1,1
2479,hcc831096,1,1,1,1
2480,hiveosc,1,1,1,1
2481,hurihura,1,1,1,1
2482,ianmccul2019,1,1,1,1
2484,ismaelj1680,1,1,1,1
2485,jacketslut32213,1,1,1,1
2486,jake595,1,1,1,1
2487,jjj12i,1,1,1,1
2488,jumjyjoo2,1,1,1,1
2489,karimg2009c,1,1,1,1
2490,kenziekoenig,1,1,1,1
2491,kimsionon,1,1,1,1
2492,lbms31910,1,1,1,1
2493,lbms71919,1,1,1,1
2494,licker101,1,1,1,1
2495,listerine1011,1,1,1,1
2496,logankay,1,1,1,1
2498,luciacaboh,1,1,1,1
2499,mediawild,1,1,1,1
2500,mhc2003,1,1,1,1
2501,mightymutt29,1,1,1,1
2502,minecrafterraria,1,1,1,1
2504,morgacal001,1,1,1,1
2505,mrzack01,1,1,1,1
2506,mustafa588,1,1,1,1
2507,mvenegas32,1,1,1,1
2508,nacheton,1,1,1,1
2509,nerdysprinkles,1,1,1,1
2510,nickjr135,1,1,1,1
2511,nmills111,1,1,1,1
2512,nynkat2011,1,1,1,1
2513,pandacrusher,1,1,1,1
2514,paulsantos85,1,1,1,1
2515,pegasus45,1,1,1,1
2516,pentele_pollak,1,1,1,1
2517,perricornio23,1,1,1,1
2518,picklebugawesome,1,1,1,1
2519,pirisori,1,1,1,1
2520,pitroig,1,1,1,1
2521,rkcudjoe,1,1,1,1
2522,rmurphy316,1,1,1,1
2523,s118386,1,1,1,1
2524,s185a2022,1,1,1,1
2525,s201600070,1,1,1,1
2526,s323419,1,1,1,1
2528,samos6958,1,1,1,1
2529,samuel66666678,1,1,1,1
2530,sarahrovenstine,1,1,1,1
2531,scattercap666,1,1,1,1
2532,scratch-robonautas,1,1,1,1
2533,selenabernal,1,1,1,1
2534,sixteymanboy,1,1,1,1
2536,slatev,1,1,1,1
2537,sls18191a15,1,1,1,1
2538,sls18191b31,1,1,1,1
2539,sofiko_nis,1,1,1,1
2540,sophiabj41,1,1,1,1
2541,spacepotato246,1,1,1,1
2543,stop-the-fangirls_5,1,1,1,1
2544,sunkissed_,1,1,1,1
2545,superspeed321,1,1,1,1
2546,superspiderman100,1,1,1,1
2547,svergara-lanier,1,1,1,1
2548,sylvia1017,1,1,1,1
2549,tc007mi,1,1,1,1
2550,tigeraeva,1,1,1,1
2551,titus2018b,1,1,1,1
2552,tolinb73,1,1,1,1
2553,tpaintschoettmer,1,1,1,1
2554,woolyraccoon85,1,1,1,1
2555,youngoof,1,1,1,1
2556,zackvstar,1,1,1,1
2558,100rainbowunicorn,0,0,0,0
2559,138_3d_1,0,0,0,0
2560,18b3_daijanae,0,0,0,0
2561,18b3_gisele,0,0,0,0
2562,18b3_thiarlie,0,0,0,0
2563,18b3_zoeo,0,0,0,0
2565,19a3_emiliaa,0,0,0,0
2566,1cawoohoo,0,0,0,0
2568,879511,0,0,0,0
2569,Aidenhcc1,0,0,0,0
2574,Bitty_Swaps_sans,0,0,0,0
2576,ChelseaThe3rd,0,0,0,0
2578,ClarkMiSB2,0,0,0,0
2583,Funnygirl1345,0,0,0,0
2587,LarrsonVorobeva,0,0,0,0
2589,Little_Kitty280,0,0,0,0
2590,LuigiFan64_YT,0,0,0,0
2592,Mhernandez593,0,0,0,0
2593,Mika_the_Kat,0,0,0,0
2594,MisterBoss46,0,0,0,0
2599,Riggamox000,0,0,0,0
2601,Sanstdm360,0,0,0,0
2603,StreamripplexShadow,0,0,0,0
2604,TeletoonRises,0,0,0,0
2605,ToriBelle46,0,0,0,0
2609,XxFoxySnowxX,0,0,0,0
2610,_-Raven_-,0,0,0,0
2612,acnaiby,0,0,0,0
2613,aidankozak,0,0,0,0
2614,aura05128,0,0,0,0
2615,bakuganrules,0,0,0,0
2618,c1710593,0,0,0,0
2624,cs1968315,0,0,0,0
2628,cs2358474,0,0,0,0
2629,cs2374431,0,0,0,0
2632,cs2407218,0,0,0,0
2634,cs3208663,0,0,0,0
2635,cs3384538,0,0,0,0
2638,edgarbischoff07,0,0,0,0
2639,ellieesb2,0,0,0,0
2640,eneef17,0,0,0,0
2643,fortniteprolegend,0,0,0,0
2644,ghostbustercat,0,0,0,0
2647,ilikeanimals226,0,0,0,0
2650,lillyloverbugger,0,0,0,0
2655,mmys,0,0,0,0
2658,official-mariogamers,0,0,0,0
2659,polis19,0,0,0,0
2660,purpledonut123,0,0,0,0
2661,sbelmont,0,0,0,0
2663,supernumbers,0,0,0,0
2664,superoliver_9604_YT,0,0,0,0
2666,thesecondwindwaker20,0,0,0,0
2668,-Oceanstudios-,1,1,1,1
2669,-OreoCat-,1,1,1,1
2671,05carbar37186,1,1,1,1
2672,09probro9,1,1,1,1
2673,2006-666,1,1,1,1
2674,247KMP,1,1,1,1
2675,247TLG,1,1,1,1
2676,26jaguado,1,1,1,1
2677,3008116,1,1,1,1
2678,399camerons,1,1,1,1
2679,5-D513,1,1,1,1
2681,6640005702,1,1,1,1
2682,88127165mp,1,1,1,1
2684,9roserose,1,1,1,1
2685,ACM2019ehs,1,1,1,1
2686,ASAPfurry,1,1,1,1
2687,AlfredDiazX,1,1,1,1
2688,AnkoChannel,1,1,1,1
2689,Anya_Zlodeeva,1,1,1,1
2690,Araslol,1,1,1,1
2691,BearGrylls1335,1,1,1,1
2692,Bedrock_Block,1,1,1,1
2694,Bill200325,1,1,1,1
2695,Bonnie310,1,1,1,1
2696,Bramle11,1,1,1,1
2699,BuraKKinq,1,1,1,1
2700,CK921613,1,1,1,1
2701,Canlos,1,1,1,1
2702,Carmen1100,1,1,1,1
2703,Cattima,1,1,1,1
2704,Charlotteskool,1,1,1,1
2705,Cjam80807,1,1,1,1
2706,CuteBunny444,1,1,1,1
2708,DEnderGamer456,1,1,1,1
2709,DMFCS19,1,1,1,1
2710,DPWest,1,1,1,1
2711,D_Harris7,1,1,1,1
2712,Dollyisbananas,1,1,1,1
2714,ED120303,1,1,1,1
2717,EnochP13,1,1,1,1
2718,Ferry992,1,1,1,1
2719,Fire_Victor,1,1,1,1
2720,Flamingarrow72,1,1,1,1
2721,Fran7224,1,1,1,1
2722,GameBoyDM05,1,1,1,1
2723,GearGlitch,1,1,1,1
2724,GobbaStriker_BFDI,1,1,1,1
2725,GradyHarms,1,1,1,1
2726,H160205,1,1,1,1
2727,HeftyHill,1,1,1,1
2728,Iammiles24,1,1,1,1
2730,Its_OnlyWolf,1,1,1,1
2731,JB123pro,1,1,1,1
2732,JEFCS19,1,1,1,1
2734,JellyBelly126,1,1,1,1
2736,Jshannon3,1,1,1,1
2737,Juanki65,1,1,1,1
2738,KS_Virox,1,1,1,1
2739,Kiwi_A,1,1,1,1
2740,LDFCS19,1,1,1,1
2741,LL252711,1,1,1,1
2742,Lgamer98,1,1,1,1
2743,Lil_Bean745,1,1,1,1
2744,Lokoro2021,1,1,1,1
2745,Lucas2817,1,1,1,1
2746,MB-ELIF,1,1,1,1
2747,MMMEEEEEOOOOOOWWWW,1,1,1,1
2748,Marbled_Lime,1,1,1,1
2749,MediaSaiger06,1,1,1,1
2750,MrMatrixX_YT,1,1,1,1
2751,MsHamster0000,1,1,1,1
2752,NICOLENINSTITUTO,1,1,1,1
2753,NJ221852,1,1,1,1
2754,OGPlatypus104,1,1,1,1
2755,OGR1392,1,1,1,1
2756,OVERWATCHER290,1,1,1,1
2758,Pigacorn207,1,1,1,1
2759,PokemonMaster408,1,1,1,1
2760,Polyakova_Sasha,1,1,1,1
2761,Purciful512,1,1,1,1
2762,PurpleMarshmallows,1,1,1,1
2763,Randiroom400,1,1,1,1
2764,Randomnickname12345,1,1,1,1
2765,RauSal27,1,1,1,1
2766,RedDefault,1,1,1,1
2767,Richard2350,1,1,1,1
2768,SL26269,1,1,1,1
2769,SS9743218,1,1,1,1
2770,Saralyn_Y,1,1,1,1
2772,ScarlettheSkywing,1,1,1,1
2773,Scott1328,1,1,1,1
2774,Scratchy5028,1,1,1,1
2775,Sheadrew,1,1,1,1
2776,StormyDaysAwait,1,1,1,1
2777,Sweet-Spades,1,1,1,1
2778,TH13471,1,1,1,1
2779,TW2019ehs,1,1,1,1
2780,TengisGanzorig,1,1,1,1
2781,ThomasTheTank2008,1,1,1,1
2782,TicoRico25,1,1,1,1
2784,Tugce6i,1,1,1,1
2785,UkraineKingdom,1,1,1,1
2788,_ScarMar_,1,1,1,1
2789,aani2015,1,1,1,1
2791,anavila2,1,1,1,1
2792,aztec1921,1,1,1,1
2794,bennybean07,1,1,1,1
2795,brenopereira,1,1,1,1
2796,busch1957,1,1,1,1
2797,c35862,1,1,1,1
2798,cairns43261,1,1,1,1
2799,candacegy,1,1,1,1
2801,carla_12_2006,1,1,1,1
2802,caue10798,1,1,1,1
2803,cgj2019ehs,1,1,1,1
2804,chansenhps,1,1,1,1
2805,chernande0664,1,1,1,1
2806,codeninja53,1,1,1,1
2807,codeninjaswb,1,1,1,1
2811,cs2330968,1,1,1,1
2813,cs2357758,1,1,1,1
2814,cs2358126,1,1,1,1
2815,cs2359336,1,1,1,1
2816,cs2367641,1,1,1,1
2817,cs2368292,1,1,1,1
2818,cs2371107,1,1,1,1
2819,cs2372710,1,1,1,1
2820,cs2375384,1,1,1,1
2821,cs2377329,1,1,1,1
2822,cs2391262,1,1,1,1
2823,cs2391265,1,1,1,1
2824,cs2393475,1,1,1,1
2825,cs2394641,1,1,1,1
2826,cs2394665,1,1,1,1
2827,cs2395801,1,1,1,1
2828,cs2401770,1,1,1,1
2829,cs2427713,1,1,1,1
2830,cs2432078,1,1,1,1
2831,cs2443807,1,1,1,1
2832,cs2445655,1,1,1,1
2833,cs2446752,1,1,1,1
2835,cs2446860,1,1,1,1
2837,cs2458578,1,1,1,1
2838,cs2462120,1,1,1,1
2840,cs2505846,1,1,1,1
2841,cs2517524,1,1,1,1
2842,cs2521801,1,1,1,1
2843,cs2548804,1,1,1,1
2844,cs2596862,1,1,1,1
2846,cs2623673,1,1,1,1
2847,cs2631397,1,1,1,1
2848,cs3076521,1,1,1,1
2849,cs3171946,1,1,1,1
2850,cs3415119,1,1,1,1
2852,czujl001,1,1,1,1
2853,dabaoshan,1,1,1,1
2854,darrencycheung,1,1,1,1
2855,djimenezm2019,1,1,1,1
2856,doggystuff,1,1,1,1
2857,drs2019ehs,1,1,1,1
2858,edoecatie,1,1,1,1
2859,esteban10123,1,1,1,1
2860,etmonster31,1,1,1,1
2861,evh2019,1,1,1,1
2862,fglroom23,1,1,1,1
2863,fornitebros,1,1,1,1
2864,fortniteandcuphead70,1,1,1,1
2866,fungirl299,1,1,1,1
2868,hbu03-04,1,1,1,1
2869,hbu03-26,1,1,1,1
2870,hcc840500,1,1,1,1
2871,hcc840516,1,1,1,1
2873,hireeee,1,1,1,1
2874,hungry_manchild,1,1,1,1
2876,ikechukwu-ani,1,1,1,1
2877,ilovecats222222,1,1,1,1
2878,isacsm21,1,1,1,1
2879,jamhouse,1,1,1,1
2880,jbernaus12,1,1,1,1
2881,jellybro1010,1,1,1,1
2883,jmendez0142,1,1,1,1
2884,joshua0901,1,1,1,1
2885,jrobles10,1,1,1,1
2886,jruvalcab0020,1,1,1,1
2887,jufPetra,1,1,1,1
2888,jwaller24,1,1,1,1
2889,kiml1020,1,1,1,1
2890,kittygirl4321,1,1,1,1
2891,kojiryou,1,1,1,1
2892,lauramartinez19,1,1,1,1
2893,lboatright,1,1,1,1
2894,lgonzalez2019,1,1,1,1
2895,lhj0227,1,1,1,1
2896,losa0433,1,1,1,1
2898,mckmah18,1,1,1,1
2899,mcornago7,1,1,1,1
2900,meryemu58,1,1,1,1
2901,misterchubb,1,1,1,1
2902,mvogts_elephant_14,1,1,1,1
2903,neream10,1,1,1,1
2904,noadezutt15,1,1,1,1
2906,paulavaleraa_,1,1,1,1
2907,pd5ws17mo,1,1,1,1
2908,pizza333333333,1,1,1,1
2909,polarbearlover1029,1,1,1,1
2910,rige250,1,1,1,1
2911,rleonardo8128,1,1,1,1
2913,s323874,1,1,1,1
2914,s643140,1,1,1,1
2916,sarah20063,1,1,1,1
2918,scratchnerddd,1,1,1,1
2919,sg210369,1,1,1,1
2920,soccersarah1212,1,1,1,1
2921,sparkleunicorn1983,1,1,1,1
2923,systemic1959,1,1,1,1
2924,thomaseatcookie,1,1,1,1
2925,thriftlolo,1,1,1,1
2926,tnrud1130,1,1,1,1
2927,tripvalley,1,1,1,1
2929,vickys16,1,1,1,1
2931,welcome_to_cillis,1,1,1,1
2932,wessonn,1,1,1,1
2933,whiskercat52,1,1,1,1
2936,woubeshet17,1,1,1,1
2938,-SkaiBlue-,0,0,0,0
2939,-meowthetics-,0,0,0,0
2941,183b48,0,0,0,0
2942,18b3_azra,0,0,0,0
2943,18b3_ryan,0,0,0,0
2945,20192023f-pe2019,0,0,0,0
2949,AnimanieHowlKitten,0,0,0,0
2952,BlossomTheLeader,0,0,0,0
2955,CocoaSans365,0,0,0,0
2956,Crazzzyman,0,0,0,0
2958,DQ48355,0,0,0,0
2959,EBiskin2007,0,0,0,0
2960,ESCOLAGRUP1A,0,0,0,0
2962,Gjpenn,0,0,0,0
2964,Hockeysteve,0,0,0,0
2965,HunchoMike,0,0,0,0
2966,JA904458,0,0,0,0
2968,Jonthecheeky,0,0,0,0
2970,KlaskyCsupo2012,0,0,0,0
2974,MelloTheMarsh,0,0,0,0
2976,Moth_Pool416,0,0,0,0
2979,OliviaKlopp,0,0,0,0
2980,Poseidon30009,0,0,0,0
2983,Rossiter01,0,0,0,0
2987,Silverflower1,0,0,0,0
2988,Slither_ink,0,0,0,0
2989,Spaceship-,0,0,0,0
2990,Spirtteller07,0,0,0,0
2991,TheNewOne2989,0,0,0,0
2994,WalkingFishDog,0,0,0,0
2995,WilkiesFun4477,0,0,0,0
2996,XYZeeba,0,0,0,0
2999,angrybirdqueen,0,0,0,0
3000,artlab_1,0,0,0,0
3002,baughste000,0,0,0,0
3003,btsrmfire,0,0,0,0
3005,butbut123433,0,0,0,0
3007,colebuchanan,0,0,0,0
3008,cs2304308,0,0,0,0
3011,cs2358465,0,0,0,0
3014,cs2494667,0,0,0,0
3016,cs2516424,0,0,0,0
3017,cs2579153,0,0,0,0
3018,cs3043123,0,0,0,0
3019,cs3207844,0,0,0,0
3020,doglover2844,0,0,0,0
3023,hamukunn,0,0,0,0
3025,jackxmark4lifeyo,0,0,0,0
3026,jbw062,0,0,0,0
3027,jd451202,0,0,0,0
3029,kirbylover1000,0,0,0,0
3030,kitty_chesh,0,0,0,0
3033,mattbush,0,0,0,0
3035,ncesdigital38,0,0,0,0
3037,paperbagcat1,0,0,0,0
3039,sahilk8,0,0,0,0
3040,sanic67656456,0,0,0,0
3041,savage424532,0,0,0,0
3042,seha_n,0,0,0,0
3043,subjecth3r0,0,0,0,0
3045,theepicgamer54321,0,0,0,0
3046,tiagoPedrico,0,0,0,0
3048,yeetdabtwist,0,0,0,0
3050,-Littleclaw-,1,1,1,1
3051,-_ParticleLeopard_-,1,1,1,1
3052,0289J,1,1,1,1
3053,10744414,1,1,1,1
3054,1301247511,1,1,1,1
3055,19ocarr,1,1,1,1
3056,20013452,1,1,1,1
3057,2021speterson,1,1,1,1
3059,21grago,1,1,1,1
3061,23johnm,1,1,1,1
3063,8665773,1,1,1,1
3064,AEazzy,1,1,1,1
3065,AOFCS19,1,1,1,1
3066,AVENblink,1,1,1,1
3068,AlpacaCookiesSay,1,1,1,1
3069,BMFCS19,1,1,1,1
3071,BattleBird527,1,1,1,1
3072,Brypn,1,1,1,1
3074,CSteacher19,1,1,1,1
3075,Carrillo_Bryan,1,1,1,1
3076,Coding_boy2,1,1,1,1
3077,ConWood2018,1,1,1,1
3078,CozyCritter,1,1,1,1
3079,DXNEHR,1,1,1,1
3080,Dakmon,1,1,1,1
3081,Damon_F,1,1,1,1
3082,Danifrias_stlluis,1,1,1,1
3084,Dewpawin,1,1,1,1
3085,ENZOLEITE,1,1,1,1
3086,Emoji_master_man,1,1,1,1
3087,FarmerGusBus,1,1,1,1
3088,Firebiccie,1,1,1,1
3089,Froggie980,1,1,1,1
3090,FunnyManYeeter,1,1,1,1
3091,GGage15,1,1,1,1
3092,Gabriela-Carrillo,1,1,1,1
3093,GalaxyKitten340,1,1,1,1
3096,GrimsyWimsy,1,1,1,1
3098,Hugo_ANs,1,1,1,1
3099,IMAKESTUFF0427,1,1,1,1
3100,Itsmenospace,1,1,1,1
3101,JDudley2019,1,1,1,1
3103,JaeFlo2,1,1,1,1
3104,JangSeonHee,1,1,1,1
3105,Jerome69420,1,1,1,1
3106,Jmmm11,1,1,1,1
3107,Jofigueroaalvar,1,1,1,1
